round,stadium,home_team,home_score,away_score,away_team
37.0,Presidente Vargas (CE),Ceará,2.0,2.0,Cruzeiro
38.0,Pacaembu,Corinthians,0.0,0.0,Palmeiras
38.0,Vail Chaves,São Paulo,4.0,1.0,Santos
38.0,Beira-Rio,Internacional,1.0,0.0,Grêmio
38.0,Arena do Jacaré,Cruzeiro,6.0,1.0,Atlético-MG
38.0,Serra Dourada,Atlético-GO,5.0,1.0,América-MG
38.0,Ligga Arena,Athletico-PR,1.0,0.0,Coritiba
38.0,Pituaçu,Bahia,2.0,1.0,Ceará
38.0,Ressacada,Avaí,1.0,1.0,Figueirense
38.0,Raulino de Oliveira,Botafogo,1.0,1.0,Fluminense
38.0,Nilton Santos (Engenhão),Vasco,1.0,1.0,Flamengo
